,Person,Date of birth,Birthplace,Country of birth,Award,Edition,Movie,Year of award,Bio NNDB,Bio IMDb,Bio Wikipedia,imdbID,movieID,movie_IMDB_Link
271,Luise Rainer,1910-01-12,Vienna,Austria,Best Actress,10th Academy Awards,The Good Earth,1937,https://www.nndb.com/people/796/000030706,https://www.imdb.com/name/nm0707023,https://en.wikipedia.org/wiki/Luise_Rainer,nm0707023,tt0028944,https://www.imdb.com/title/tt0028944/
272,George Bernard Shaw,1856-07-26,Dublin,Ireland,"Best Writing, Adapted Screenplay",11th Academy Awards,Pygmalion,1939,https://www.nndb.com/people/601/000030511,https://www.imdb.com/name/nm0789737,https://en.wikipedia.org/wiki/George_Bernard_Shaw,nm0789737,tt0030637,https://www.imdb.com/title/tt0030637/
273,William Hurt,1950-03-20,"Washington, D.C.",United States of America,Best Actor,58th Academy Awards,Kiss of the Spider Woman,1985,https://www.nndb.com/people/683/000023614,https://www.imdb.com/name/nm0000458,https://en.wikipedia.org/wiki/William_Hurt,nm0000458,tt0089424,https://www.imdb.com/title/tt0089424/
274,Simone Signoret,1921-03-25,Wiesbaden,Germany,Best Actress,32nd Academy Awards,Room at the Top,1960,https://www.nndb.com/people/804/000063615,https://www.imdb.com/name/nm0797531,https://en.wikipedia.org/wiki/Simone_Signoret,nm0797531,tt0053226,https://www.imdb.com/title/tt0053226/
275,John Barry,1933-11-03,York,United Kingdom,Best Original Score,58th Academy Awards,Out of Africa,1985,https://www.nndb.com/people/609/000031516,https://www.imdb.com/name/nm0000290,https://en.wikipedia.org/wiki/John_Barry_(composer),nm0000290,tt0089755,https://www.imdb.com/title/tt0089755/
276,Ang Lee,1954-10-23,Chaozhou,Taiwan,Best Director,78th Academy Awards,Brokeback Mountain,2005,https://www.nndb.com/people/394/000025319,https://www.imdb.com/name/nm0000487,https://en.wikipedia.org/wiki/Ang_Lee,nm0000487,tt0388795,https://www.imdb.com/title/tt0388795/
277,Ang Lee,1954-10-23,Chaozhou,Taiwan,Best Director,78th Academy Awards,Brokeback Mountain,2005,https://www.nndb.com/people/394/000025319,https://www.imdb.com/name/nm0000487,https://en.wikipedia.org/wiki/Ang_Lee,nm0000487,tt0388795,https://www.imdb.com/title/tt0388795/
278,Gustavo Santaolalla,1951-08-19,"El Palomar, Buenos Aires",Argentina,Best Original Score,78th Academy Awards,Brokeback Mountain,2005,,https://www.imdb.com/name/nm0763395,https://en.wikipedia.org/wiki/Gustavo_Santaolalla,nm0763395,tt0388795,https://www.imdb.com/title/tt0388795/
279,Gustavo Santaolalla,1951-08-19,"El Palomar, Buenos Aires",Argentina,Best Original Score,78th Academy Awards,Brokeback Mountain,2005,,https://www.imdb.com/name/nm0763395,https://en.wikipedia.org/wiki/Gustavo_Santaolalla,nm0763395,tt0388795,https://www.imdb.com/title/tt0388795/
280,Sammy Fain,1902-06-17,New York City,United States of America,Best Original Song,28th Academy Awards,Love Is a Many-Splendored Thing,1956,https://www.nndb.com/people/366/000205748,https://www.imdb.com/name/nm0006066,https://en.wikipedia.org/wiki/Sammy_Fain,nm0006066,tt0048316,https://www.imdb.com/title/tt0048316/
281,Sammy Fain,1902-06-17,New York City,United States of America,Best Original Song,28th Academy Awards,Love Is a Many-Splendored Thing,1956,https://www.nndb.com/people/366/000205748,https://www.imdb.com/name/nm0006066,https://en.wikipedia.org/wiki/Sammy_Fain,nm0006066,tt0048316,https://www.imdb.com/title/tt0048316/
282,Paul Francis Webster,1907-12-20,New York City,United States of America,Best Original Song,28th Academy Awards,Love Is a Many-Splendored Thing,1956,https://www.nndb.com/people/544/000205926,https://www.imdb.com/name/nm0916990,https://en.wikipedia.org/wiki/Paul_Francis_Webster,nm0916990,tt0048316,https://www.imdb.com/title/tt0048316/
283,Paul Francis Webster,1907-12-20,New York City,United States of America,Best Original Song,28th Academy Awards,Love Is a Many-Splendored Thing,1956,https://www.nndb.com/people/544/000205926,https://www.imdb.com/name/nm0916990,https://en.wikipedia.org/wiki/Paul_Francis_Webster,nm0916990,tt0048316,https://www.imdb.com/title/tt0048316/
284,Vivien Leigh,1913-11-05,Darjeeling,India,Best Actress,24th Academy Awards,A Streetcar Named Desire,1951,https://www.nndb.com/people/470/000022404,https://www.imdb.com/name/nm0000046,https://en.wikipedia.org/wiki/Vivien_Leigh,nm0000046,tt0044081,https://www.imdb.com/title/tt0044081/
285,Vivien Leigh,1913-11-05,Darjeeling,India,Best Actress,24th Academy Awards,A Streetcar Named Desire,1951,https://www.nndb.com/people/470/000022404,https://www.imdb.com/name/nm0000046,https://en.wikipedia.org/wiki/Vivien_Leigh,nm0000046,tt0044081,https://www.imdb.com/title/tt0044081/
286,Karl Malden,1912-03-22,Chicago,United States of America,Best Supporting Actor,24th Academy Awards,A Streetcar Named Desire,1951,https://www.nndb.com/people/553/000022487,https://www.imdb.com/name/nm0001500,https://en.wikipedia.org/wiki/Karl_Malden,nm0001500,tt0044081,https://www.imdb.com/title/tt0044081/
287,Karl Malden,1912-03-22,Chicago,United States of America,Best Supporting Actor,24th Academy Awards,A Streetcar Named Desire,1951,https://www.nndb.com/people/553/000022487,https://www.imdb.com/name/nm0001500,https://en.wikipedia.org/wiki/Karl_Malden,nm0001500,tt0044081,https://www.imdb.com/title/tt0044081/
288,Brad Pitt,1963-12-18,Shawnee,United States of America,Best Picture,86th Academy Awards,12 Years a Slave,2014,https://www.nndb.com/people/688/000025613,https://www.imdb.com/name/nm0000093,https://en.wikipedia.org/wiki/Brad_Pitt,nm0000093,tt2024544,https://www.imdb.com/title/tt2024544/
289,Brad Pitt,1963-12-18,Shawnee,United States of America,Best Picture,86th Academy Awards,12 Years a Slave,2014,https://www.nndb.com/people/688/000025613,https://www.imdb.com/name/nm0000093,https://en.wikipedia.org/wiki/Brad_Pitt,nm0000093,tt2024544,https://www.imdb.com/title/tt2024544/
290,Brad Pitt,1963-12-18,Shawnee,United States of America,Best Picture,86th Academy Awards,12 Years a Slave,2014,https://www.nndb.com/people/688/000025613,https://www.imdb.com/name/nm0000093,https://en.wikipedia.org/wiki/Brad_Pitt,nm0000093,tt2024544,https://www.imdb.com/title/tt2024544/
291,Steve McQueen,1969-10-09,London,United Kingdom,Best Picture,86th Academy Awards,12 Years a Slave,2014,,https://www.imdb.com/name/nm2588606,https://en.wikipedia.org/wiki/Steve_McQueen_(director),nm2588606,tt2024544,https://www.imdb.com/title/tt2024544/
292,Steve McQueen,1969-10-09,London,United Kingdom,Best Picture,86th Academy Awards,12 Years a Slave,2014,,https://www.imdb.com/name/nm2588606,https://en.wikipedia.org/wiki/Steve_McQueen_(director),nm2588606,tt2024544,https://www.imdb.com/title/tt2024544/
293,Steve McQueen,1969-10-09,London,United Kingdom,Best Picture,86th Academy Awards,12 Years a Slave,2014,,https://www.imdb.com/name/nm2588606,https://en.wikipedia.org/wiki/Steve_McQueen_(director),nm2588606,tt2024544,https://www.imdb.com/title/tt2024544/
294,Dede Gardner,1967-10-16,Winnetka,United States of America,Best Picture,86th Academy Awards,12 Years a Slave,2014,,https://www.imdb.com/name/nm0306890,https://en.wikipedia.org/wiki/Dede_Gardner,nm0306890,tt2024544,https://www.imdb.com/title/tt2024544/
295,Dede Gardner,1967-10-16,Winnetka,United States of America,Best Picture,86th Academy Awards,12 Years a Slave,2014,,https://www.imdb.com/name/nm0306890,https://en.wikipedia.org/wiki/Dede_Gardner,nm0306890,tt2024544,https://www.imdb.com/title/tt2024544/
296,Dede Gardner,1967-10-16,Winnetka,United States of America,Best Picture,86th Academy Awards,12 Years a Slave,2014,,https://www.imdb.com/name/nm0306890,https://en.wikipedia.org/wiki/Dede_Gardner,nm0306890,tt2024544,https://www.imdb.com/title/tt2024544/
297,Alejandro González Iñárritu,1963-08-15,Mexico City,Mexico,"Best Writing, Original Screenplay",87th Academy Awards,Birdman,2015,,https://www.imdb.com/name/nm0327944,https://en.wikipedia.org/wiki/Alejandro_Gonz%C3%A1lez_I%C3%B1%C3%A1rritu,nm0327944,tt2562232,https://www.imdb.com/title/tt2562232/
298,Alejandro González Iñárritu,1963-08-15,Mexico City,Mexico,"Best Writing, Original Screenplay",87th Academy Awards,Birdman,2015,,https://www.imdb.com/name/nm0327944,https://en.wikipedia.org/wiki/Alejandro_Gonz%C3%A1lez_I%C3%B1%C3%A1rritu,nm0327944,tt2562232,https://www.imdb.com/title/tt2562232/
299,Alejandro González Iñárritu,1963-08-15,Mexico City,Mexico,"Best Writing, Original Screenplay",87th Academy Awards,Birdman,2015,,https://www.imdb.com/name/nm0327944,https://en.wikipedia.org/wiki/Alejandro_Gonz%C3%A1lez_I%C3%B1%C3%A1rritu,nm0327944,tt2562232,https://www.imdb.com/title/tt2562232/
300,Alejandro González Iñárritu,1963-08-15,Mexico City,Mexico,Best Director,87th Academy Awards,Birdman,2015,,https://www.imdb.com/name/nm0327944,https://en.wikipedia.org/wiki/Alejandro_Gonz%C3%A1lez_I%C3%B1%C3%A1rritu,nm0327944,tt2562232,https://www.imdb.com/title/tt2562232/
301,Alejandro González Iñárritu,1963-08-15,Mexico City,Mexico,Best Director,87th Academy Awards,Birdman,2015,,https://www.imdb.com/name/nm0327944,https://en.wikipedia.org/wiki/Alejandro_Gonz%C3%A1lez_I%C3%B1%C3%A1rritu,nm0327944,tt2562232,https://www.imdb.com/title/tt2562232/
302,Alejandro González Iñárritu,1963-08-15,Mexico City,Mexico,Best Director,87th Academy Awards,Birdman,2015,,https://www.imdb.com/name/nm0327944,https://en.wikipedia.org/wiki/Alejandro_Gonz%C3%A1lez_I%C3%B1%C3%A1rritu,nm0327944,tt2562232,https://www.imdb.com/title/tt2562232/
303,Alejandro González Iñárritu,1963-08-15,Mexico City,Mexico,Best Picture,87th Academy Awards,Birdman,2015,,https://www.imdb.com/name/nm0327944,https://en.wikipedia.org/wiki/Alejandro_Gonz%C3%A1lez_I%C3%B1%C3%A1rritu,nm0327944,tt2562232,https://www.imdb.com/title/tt2562232/
304,Alejandro González Iñárritu,1963-08-15,Mexico City,Mexico,Best Picture,87th Academy Awards,Birdman,2015,,https://www.imdb.com/name/nm0327944,https://en.wikipedia.org/wiki/Alejandro_Gonz%C3%A1lez_I%C3%B1%C3%A1rritu,nm0327944,tt2562232,https://www.imdb.com/title/tt2562232/
305,Alejandro González Iñárritu,1963-08-15,Mexico City,Mexico,Best Picture,87th Academy Awards,Birdman,2015,,https://www.imdb.com/name/nm0327944,https://en.wikipedia.org/wiki/Alejandro_Gonz%C3%A1lez_I%C3%B1%C3%A1rritu,nm0327944,tt2562232,https://www.imdb.com/title/tt2562232/
306,Hayao Miyazaki,1941-01-05,Bunkyō-ku,Japan,Best Animated Feature,75th Academy Awards,Spirited Away,2002,https://www.nndb.com/people/940/000059763,https://www.imdb.com/name/nm0594503,https://en.wikipedia.org/wiki/Hayao_Miyazaki,nm0594503,tt0245429,https://www.imdb.com/title/tt0245429/
307,Hayao Miyazaki,1941-01-05,Bunkyō-ku,Japan,Best Animated Feature,75th Academy Awards,Spirited Away,2002,https://www.nndb.com/people/940/000059763,https://www.imdb.com/name/nm0594503,https://en.wikipedia.org/wiki/Hayao_Miyazaki,nm0594503,tt0245429,https://www.imdb.com/title/tt0245429/
308,Hayao Miyazaki,1941-01-05,Tokyo,Japan,Best Animated Feature,75th Academy Awards,Spirited Away,2002,https://www.nndb.com/people/940/000059763,https://www.imdb.com/name/nm0594503,https://en.wikipedia.org/wiki/Hayao_Miyazaki,nm0594503,tt0245429,https://www.imdb.com/title/tt0245429/
309,Hayao Miyazaki,1941-01-05,Tokyo,Japan,Best Animated Feature,75th Academy Awards,Spirited Away,2002,https://www.nndb.com/people/940/000059763,https://www.imdb.com/name/nm0594503,https://en.wikipedia.org/wiki/Hayao_Miyazaki,nm0594503,tt0245429,https://www.imdb.com/title/tt0245429/
310,Damien Chazelle,1985-01-19,Providence,United States of America,Best Director,89th Academy Awards,La La Land,2017,,https://www.imdb.com/name/nm3227090,https://en.wikipedia.org/wiki/Damien_Chazelle,nm3227090,tt3783958,https://www.imdb.com/title/tt3783958/
311,Damien Chazelle,1985-01-19,Providence,United States of America,Best Director,89th Academy Awards,La La Land,2017,,https://www.imdb.com/name/nm3227090,https://en.wikipedia.org/wiki/Damien_Chazelle,nm3227090,tt3783958,https://www.imdb.com/title/tt3783958/
312,Emma Stone,1988-11-06,Scottsdale,United States of America,Best Actress,89th Academy Awards,La La Land,2017,https://www.nndb.com/people/665/000268858,https://www.imdb.com/name/nm1297015,https://en.wikipedia.org/wiki/Emma_Stone,nm1297015,tt3783958,https://www.imdb.com/title/tt3783958/
313,Emma Stone,1988-11-06,Scottsdale,United States of America,Best Actress,89th Academy Awards,La La Land,2017,https://www.nndb.com/people/665/000268858,https://www.imdb.com/name/nm1297015,https://en.wikipedia.org/wiki/Emma_Stone,nm1297015,tt3783958,https://www.imdb.com/title/tt3783958/
314,Morgan Freeman,1937-06-01,Memphis,United States of America,Best Supporting Actor,77th Academy Awards,Million Dollar Baby,2004,https://www.nndb.com/people/982/000023913,https://www.imdb.com/name/nm0000151,https://en.wikipedia.org/wiki/Morgan_Freeman,nm0000151,tt0405159,https://www.imdb.com/title/tt0405159/
315,Morgan Freeman,1937-06-01,Memphis,United States of America,Best Supporting Actor,77th Academy Awards,Million Dollar Baby,2004,https://www.nndb.com/people/982/000023913,https://www.imdb.com/name/nm0000151,https://en.wikipedia.org/wiki/Morgan_Freeman,nm0000151,tt0405159,https://www.imdb.com/title/tt0405159/
316,Hilary Swank,1974-07-30,Lincoln,United States of America,Best Actress,77th Academy Awards,Million Dollar Baby,2004,https://www.nndb.com/people/333/000026255,https://www.imdb.com/name/nm0005476,https://en.wikipedia.org/wiki/Hilary_Swank,nm0005476,tt0405159,https://www.imdb.com/title/tt0405159/
317,Hilary Swank,1974-07-30,Lincoln,United States of America,Best Actress,77th Academy Awards,Million Dollar Baby,2004,https://www.nndb.com/people/333/000026255,https://www.imdb.com/name/nm0005476,https://en.wikipedia.org/wiki/Hilary_Swank,nm0005476,tt0405159,https://www.imdb.com/title/tt0405159/
318,Jack Nicholson,1937-04-22,Neptune City,United States of America,Best Actor,70th Academy Awards,As Good as It Gets,1998,https://www.nndb.com/people/722/000022656,https://www.imdb.com/name/nm0000197,https://en.wikipedia.org/wiki/Jack_Nicholson,nm0000197,tt0119822,https://www.imdb.com/title/tt0119822/
319,Mel Gibson,1956-01-03,Peekskill,United States of America,Best Director,68th Academy Awards,Braveheart,1995,https://www.nndb.com/people/583/000022517,https://www.imdb.com/name/nm0000154,https://en.wikipedia.org/wiki/Mel_Gibson,nm0000154,tt0112573,https://www.imdb.com/title/tt0112573/
320,Mel Gibson,1956-01-03,Peekskill,United States of America,Best Director,68th Academy Awards,Braveheart,1995,https://www.nndb.com/people/583/000022517,https://www.imdb.com/name/nm0000154,https://en.wikipedia.org/wiki/Mel_Gibson,nm0000154,tt0112573,https://www.imdb.com/title/tt0112573/
321,Mel Gibson,1956-01-03,Peekskill,United States of America,Best Picture,68th Academy Awards,Braveheart,1995,https://www.nndb.com/people/583/000022517,https://www.imdb.com/name/nm0000154,https://en.wikipedia.org/wiki/Mel_Gibson,nm0000154,tt0112573,https://www.imdb.com/title/tt0112573/
322,Mel Gibson,1956-01-03,Peekskill,United States of America,Best Picture,68th Academy Awards,Braveheart,1995,https://www.nndb.com/people/583/000022517,https://www.imdb.com/name/nm0000154,https://en.wikipedia.org/wiki/Mel_Gibson,nm0000154,tt0112573,https://www.imdb.com/title/tt0112573/
323,Nicolas Cage,1964-01-07,Long Beach,United States of America,Best Actor,68th Academy Awards,Leaving Las Vegas,1996,https://www.nndb.com/people/751/000022685,https://www.imdb.com/name/nm0000115,https://en.wikipedia.org/wiki/Nicolas_Cage,nm0000115,tt0113627,https://www.imdb.com/title/tt0113627/
324,Christian Bale,1974-01-30,Haverfordwest,United Kingdom,Best Supporting Actor,83rd Academy Awards,The Fighter,2011,https://www.nndb.com/people/877/000031784,https://www.imdb.com/name/nm0000288,https://en.wikipedia.org/wiki/Christian_Bale,nm0000288,tt0964517,https://www.imdb.com/title/tt0964517/
325,Benicio del Toro,1967-02-19,San Germán,United States of America,Best Supporting Actor,73rd Academy Awards,Traffic,2000,https://www.nndb.com/people/087/000026009,https://www.imdb.com/name/nm0001125,https://en.wikipedia.org/wiki/Benicio_del_Toro,nm0001125,tt0188674,https://www.imdb.com/title/tt0188674/
326,Benicio del Toro,1967-02-19,San Germán,United States of America,Best Supporting Actor,73rd Academy Awards,Traffic,2000,https://www.nndb.com/people/087/000026009,https://www.imdb.com/name/nm0001125,https://en.wikipedia.org/wiki/Benicio_del_Toro,nm0001125,tt0188674,https://www.imdb.com/title/tt0188674/
327,Steven Soderbergh,1963-01-14,Atlanta,United States of America,Best Director,73rd Academy Awards,Traffic,2000,https://www.nndb.com/people/907/000025832,https://www.imdb.com/name/nm0001752,https://en.wikipedia.org/wiki/Steven_Soderbergh,nm0001752,tt0188674,https://www.imdb.com/title/tt0188674/
328,Steven Soderbergh,1963-01-14,Atlanta,United States of America,Best Director,73rd Academy Awards,Traffic,2000,https://www.nndb.com/people/907/000025832,https://www.imdb.com/name/nm0001752,https://en.wikipedia.org/wiki/Steven_Soderbergh,nm0001752,tt0188674,https://www.imdb.com/title/tt0188674/
329,Spencer Tracy,1900-04-05,Milwaukee,United States of America,Best Actor,11th Academy Awards,Boys Town,1938,https://www.nndb.com/people/979/000024907,https://www.imdb.com/name/nm0000075,https://en.wikipedia.org/wiki/Spencer_Tracy,nm0000075,tt0029942,https://www.imdb.com/title/tt0029942/
330,Walter Brennan,1894-07-25,Lynn,United States of America,Best Supporting Actor,13th Academy Awards,The Westerner,1940,https://www.nndb.com/people/347/000032251,https://www.imdb.com/name/nm0000974,https://en.wikipedia.org/wiki/Walter_Brennan,nm0000974,tt0033253,https://www.imdb.com/title/tt0033253/
331,James Stewart,1908-05-20,Indiana County,United States of America,Best Actor,13th Academy Awards,The Philadelphia Story,1940,https://www.nndb.com/people/659/000026581,https://www.imdb.com/name/nm0000071,https://en.wikipedia.org/wiki/James_Stewart,nm0000071,tt0032904,https://www.imdb.com/title/tt0032904/fullcredits
