,Name,Movie,Edition,Year of award,Award,Win?,bioID,movieID,movieLink,bioLink,tconst,averageRating,numVotes
1304,"Takao Saito, Masaharu Ueda, Asakazu Nakai",Ran,58,1986,Cinematography,False,nm7984968,tt0089881,https://www.imdb.com/title/tt0089881/,https://www.imdb.com/name/nm7984968/,tt0089881,8.2,103793
1305,Akira Kurosawa,Ran,58,1986,Director,False,nm0000041,tt0089881,https://www.imdb.com/title/tt0089881/,https://www.imdb.com/name/nm0000041/,tt0089881,8.2,103793
1306,Dexter Gordon,'Round Midnight,59,1987,LeadingActor,False,nm0330143,tt0090557,https://www.imdb.com/title/tt0090557/,https://www.imdb.com/name/nm0330143/,tt0090557,7.4,4408
1307,Bob Hoskins,Mona Lisa,59,1987,LeadingActor,False,nm0001364,tt0091538,https://www.imdb.com/title/tt0091538/,https://www.imdb.com/name/nm0001364/,tt0091538,7.3,12313
1308,William Hurt,Children of a Lesser God,59,1987,LeadingActor,False,nm0000458,tt0090830,https://www.imdb.com/title/tt0090830/,https://www.imdb.com/name/nm0000458/,tt0090830,7.2,14181
1309,Marlee Matlin,Children of a Lesser God,59,1987,LeadingActress,True,nm0559144,tt0090830,https://www.imdb.com/title/tt0090830/,https://www.imdb.com/name/nm0559144/,tt0090830,7.2,14181
1310,Paul Newman,The Color of Money,59,1987,LeadingActor,True,nm0000056,tt0090863,https://www.imdb.com/title/tt0090863/,https://www.imdb.com/name/nm0000056/,tt0090863,7.0,70416
1311,James Woods,Salvador,59,1987,LeadingActor,False,nm0000249,tt0091886,https://www.imdb.com/title/tt0091886/,https://www.imdb.com/name/nm0000249/,tt0091886,7.4,18275
1312,Jane Fonda,The Morning After,59,1987,LeadingActress,False,nm0000404,tt0091554,https://www.imdb.com/title/tt0091554/,https://www.imdb.com/name/nm0000404/,tt0091554,5.9,5540
1313,Sissy Spacek,Crimes of the Heart,59,1987,LeadingActress,False,nm0000651,tt0090886,https://www.imdb.com/title/tt0090886/,https://www.imdb.com/name/nm0000651/,tt0090886,6.4,3468
1314,Kathleen Turner,Peggy Sue Got Married,59,1987,LeadingActress,False,nm0000678,tt0091738,https://www.imdb.com/title/tt0091738/,https://www.imdb.com/name/nm0000678/,tt0091738,6.3,31138
1315,Jordan Cronenweth,Peggy Sue Got Married,59,1987,Cinematography,False,nm0005675,tt0091738,https://www.imdb.com/title/tt0091738/,https://www.imdb.com/name/nm0005675/,tt0091738,6.3,31138
1316,Sigourney Weaver,Aliens,59,1987,LeadingActress,False,nm0000244,tt0090605,https://www.imdb.com/title/tt0090605/,https://www.imdb.com/name/nm0000244/,tt0090605,8.3,622016
1317,Chris Menges,The Mission,59,1987,Cinematography,True,nm0579580,tt0091530,https://www.imdb.com/title/tt0091530/,https://www.imdb.com/name/nm0579580/,tt0091530,7.4,53097
1318,Roland Joff̩,The Mission,59,1987,Director,False,nm0423646,tt0091530,https://www.imdb.com/title/tt0091530/,https://www.imdb.com/name/nm0423646/,tt0091530,7.4,53097
1319,Robert Richardson,Platoon,59,1987,Cinematography,False,nm0724744,tt0091763,https://www.imdb.com/title/tt0091763/,https://www.imdb.com/name/nm0724744/,tt0091763,8.1,363353
1320,Oliver Stone,Platoon,59,1987,Director,True,nm0000231,tt0091763,https://www.imdb.com/title/tt0091763/,https://www.imdb.com/name/nm0000231/,tt0091763,8.1,363353
1321,Tony Pierce-Roberts,A Room with a View,59,1987,Cinematography,False,nm0682503,tt0091867,https://www.imdb.com/title/tt0091867/,https://www.imdb.com/name/nm0682503/,tt0091867,7.3,37209
1322,James Ivory,A Room with a View,59,1987,Director,False,nm0412465,tt0091867,https://www.imdb.com/title/tt0091867/,https://www.imdb.com/name/nm0412465/,tt0091867,7.3,37209
1323,Don Peterman,Star Trek IV: The Voyage Home,59,1987,Cinematography,False,nm0676286,tt0092007,https://www.imdb.com/title/tt0092007/,https://www.imdb.com/name/nm0676286/,tt0092007,7.3,74954
1324,David Lynch,Blue Velvet,59,1987,Director,False,nm0000186,tt0090756,https://www.imdb.com/title/tt0090756/,https://www.imdb.com/name/nm0000186/,tt0090756,7.8,169328
1325,Woody Allen,Hannah and Her Sisters,59,1987,Director,False,nm0000095,tt0091167,https://www.imdb.com/title/tt0091167/,https://www.imdb.com/name/nm0000095/,tt0091167,7.9,63677
1326,Michael Douglas,Wall Street,60,1988,LeadingActor,True,nm0000140,tt0094291,https://www.imdb.com/title/tt0094291/,https://www.imdb.com/name/nm0000140/,tt0094291,7.4,137769
1327,William Hurt,Broadcast News,60,1988,LeadingActor,False,nm0000458,tt0092699,https://www.imdb.com/title/tt0092699/,https://www.imdb.com/name/nm0000458/,tt0092699,7.2,25506
1328,Holly Hunter,Broadcast News,60,1988,LeadingActress,False,nm0000456,tt0092699,https://www.imdb.com/title/tt0092699/,https://www.imdb.com/name/nm0000456/,tt0092699,7.2,25506
1329,Michael Ballhaus,Broadcast News,60,1988,Cinematography,False,nm0000841,tt0092699,https://www.imdb.com/title/tt0092699/,https://www.imdb.com/name/nm0000841/,tt0092699,7.2,25506
1330,Marcello Mastroianni,Dark Eyes,60,1988,LeadingActor,False,nm0000052,tt0093664,https://www.imdb.com/title/tt0093664/,https://www.imdb.com/name/nm0000052/,tt0093664,7.5,2723
1331,Jack Nicholson,Ironweed,60,1988,LeadingActor,False,nm0000197,tt0093277,https://www.imdb.com/title/tt0093277/,https://www.imdb.com/name/nm0000197/,tt0093277,6.7,7954
1332,Meryl Streep,Ironweed,60,1988,LeadingActress,False,nm0000658,tt0093277,https://www.imdb.com/title/tt0093277/,https://www.imdb.com/name/nm0000658/,tt0093277,6.7,7954
1333,Robin Williams,"Good Morning, Vietnam",60,1988,LeadingActor,False,nm0000245,tt0093105,https://www.imdb.com/title/tt0093105/,https://www.imdb.com/name/nm0000245/,tt0093105,7.3,119928
1334,Cher,Moonstruck,60,1988,LeadingActress,True,nm0000333,tt0093565,https://www.imdb.com/title/tt0093565/,https://www.imdb.com/name/nm0000333/,tt0093565,7.1,45919
1335,Norman Jewison,Moonstruck,60,1988,Director,False,nm0422484,tt0093565,https://www.imdb.com/title/tt0093565/,https://www.imdb.com/name/nm0422484/,tt0093565,7.1,45919
1336,Glenn Close,Fatal Attraction,60,1988,LeadingActress,False,nm0000335,tt0093010,https://www.imdb.com/title/tt0093010/,https://www.imdb.com/name/nm0000335/,tt0093010,6.9,70934
1337,Adrian Lyne,Fatal Attraction,60,1988,Director,False,nm0001490,tt0093010,https://www.imdb.com/title/tt0093010/,https://www.imdb.com/name/nm0001490/,tt0093010,6.9,70934
1338,Sally Kirkland,Anna,60,1988,LeadingActress,False,nm0000476,tt0092569,https://www.imdb.com/title/tt0092569/,https://www.imdb.com/name/nm0000476/,tt0092569,6.4,615
1339,Allen Daviau,Empire of the Sun,60,1988,Cinematography,False,nm0005679,tt0092965,https://www.imdb.com/title/tt0092965/,https://www.imdb.com/name/nm0005679/,tt0092965,7.8,109384
1340,Philippe Rousselot,Hope and Glory,60,1988,Cinematography,False,nm0003542,tt0093209,https://www.imdb.com/title/tt0093209/,https://www.imdb.com/name/nm0003542/,tt0093209,7.3,11871
1341,John Boorman,Hope and Glory,60,1988,Director,False,nm0000958,tt0093209,https://www.imdb.com/title/tt0093209/,https://www.imdb.com/name/nm0000958/,tt0093209,7.3,11871
1342,Vittorio Storaro,The Last Emperor,60,1988,Cinematography,True,nm0005886,tt0093389,https://www.imdb.com/title/tt0093389/,https://www.imdb.com/name/nm0005886/,tt0093389,7.7,88301
1343,Bernardo Bertolucci,The Last Emperor,60,1988,Director,True,nm0000934,tt0093389,https://www.imdb.com/title/tt0093389/,https://www.imdb.com/name/nm0000934/,tt0093389,7.7,88301
1344,Haskell Wexler,Matewan,60,1988,Cinematography,False,nm0005549,tt0093509,https://www.imdb.com/title/tt0093509/,https://www.imdb.com/name/nm0005549/,tt0093509,7.9,6883
1345,Lasse Hallstr̦m,My Life as a Dog,60,1988,Director,False,nm0002120,tt0089606,https://www.imdb.com/title/tt0089606/,https://www.imdb.com/name/nm0002120/,tt0089606,7.6,17536
1346,Gene Hackman,Mississippi Burning,61,1989,LeadingActor,False,nm0000432,tt0095647,https://www.imdb.com/title/tt0095647/,https://www.imdb.com/name/nm0000432/,tt0095647,7.8,82186
1347,Peter Biziou,Mississippi Burning,61,1989,Cinematography,True,nm0084695,tt0095647,https://www.imdb.com/title/tt0095647/,https://www.imdb.com/name/nm0084695/,tt0095647,7.8,82186
1348,Alan Parker,Mississippi Burning,61,1989,Director,False,nm0000570,tt0095647,https://www.imdb.com/title/tt0095647/,https://www.imdb.com/name/nm0000570/,tt0095647,7.8,82186
1349,Tom Hanks,Big,61,1989,LeadingActor,False,nm0000158,tt0094737,https://www.imdb.com/title/tt0094737/,https://www.imdb.com/name/nm0000158/,tt0094737,7.3,186957
1350,Dustin Hoffman,Rain Man,61,1989,LeadingActor,True,nm0000163,tt0095953,https://www.imdb.com/title/tt0095953/,https://www.imdb.com/name/nm0000163/,tt0095953,8.0,453791
1351,John Seale,Rain Man,61,1989,Cinematography,False,nm0005868,tt0095953,https://www.imdb.com/title/tt0095953/,https://www.imdb.com/name/nm0005868/,tt0095953,8.0,453791
1352,Barry Levinson,Rain Man,61,1989,Director,True,nm0001469,tt0095953,https://www.imdb.com/title/tt0095953/,https://www.imdb.com/name/nm0001469/,tt0095953,8.0,453791
1353,Edward James Olmos,Stand and Deliver,61,1989,LeadingActor,False,nm0001579,tt0094027,https://www.imdb.com/title/tt0094027/,https://www.imdb.com/name/nm0001579/,tt0094027,7.3,15211
1354,Max von Sydow,Pelle the Conqueror,61,1989,LeadingActor,False,nm0001884,tt0093713,https://www.imdb.com/title/tt0093713/,https://www.imdb.com/name/nm0001884/,tt0093713,7.8,9546
1355,Glenn Close,Dangerous Liaisons,61,1989,LeadingActress,False,nm0000335,tt0094947,https://www.imdb.com/title/tt0094947/,https://www.imdb.com/name/nm0000335/,tt0094947,7.6,61592
1356,Jodie Foster,The Accused,61,1989,LeadingActress,True,nm0000149,tt0094608,https://www.imdb.com/title/tt0094608/,https://www.imdb.com/name/nm0000149/,tt0094608,7.1,29961
1357,Melanie Griffith,Working Girl,61,1989,LeadingActress,False,nm0000429,tt0096463,https://www.imdb.com/title/tt0096463/,https://www.imdb.com/name/nm0000429/,tt0096463,6.8,49229
1358,Mike Nichols,Working Girl,61,1989,Director,False,nm0001566,tt0096463,https://www.imdb.com/title/tt0096463/,https://www.imdb.com/name/nm0001566/,tt0096463,6.8,49229
1359,Meryl Streep,A Cry in the Dark,61,1989,LeadingActress,False,nm0000658,tt0094924,https://www.imdb.com/title/tt0094924/,https://www.imdb.com/name/nm0000658/,tt0094924,6.9,8712
1360,Sigourney Weaver,Gorillas in the Mist,61,1989,LeadingActress,False,nm0000244,tt0095243,https://www.imdb.com/title/tt0095243/,https://www.imdb.com/name/nm0000244/,tt0095243,7.0,22910
1361,Conrad L. Hall,Tequila Sunrise,61,1989,Cinematography,False,nm0005734,tt0096244,https://www.imdb.com/title/tt0096244/,https://www.imdb.com/name/nm0005734/,tt0096244,6.1,27498
1362,Sven Nykvist,The Unbearable Lightness of Being,61,1989,Cinematography,False,nm0005815,tt0096332,https://www.imdb.com/title/tt0096332/,https://www.imdb.com/name/nm0005815/,tt0096332,7.3,32285
1363,Dean Cundey,Who Framed Roger Rabbit,61,1989,Cinematography,False,nm0005678,tt0096438,https://www.imdb.com/title/tt0096438/,https://www.imdb.com/name/nm0005678/,tt0096438,7.7,173707
1364,Charles Crichton,A Fish Called Wanda,61,1989,Director,False,nm0187769,tt0095159,https://www.imdb.com/title/tt0095159/,https://www.imdb.com/name/nm0187769/,tt0095159,7.5,125840
1365,Martin Scorsese,The Last Temptation of Christ,61,1989,Director,False,nm0000217,tt0095497,https://www.imdb.com/title/tt0095497/,https://www.imdb.com/name/nm0000217/,tt0095497,7.6,48673
1366,Kenneth Branagh,Henry V,62,1990,LeadingActor,False,nm0000110,tt0097499,https://www.imdb.com/title/tt0097499/,https://www.imdb.com/name/nm0000110/,tt0097499,7.5,27180
1367,Kenneth Branagh,Henry V,62,1990,LeadingActor,False,nm0000110,tt0097499,https://www.imdb.com/title/tt0097499/,https://www.imdb.com/name/nm0000110/,tt0097499,7.5,27180
1368,Kenneth Branagh,Henry V,62,1990,Director,False,nm0000110,tt0097499,https://www.imdb.com/title/tt0097499/,https://www.imdb.com/name/nm0000110/,tt0097499,7.5,27180
1369,Kenneth Branagh,Henry V,62,1990,Director,False,nm0000110,tt0097499,https://www.imdb.com/title/tt0097499/,https://www.imdb.com/name/nm0000110/,tt0097499,7.5,27180
1370,Tom Cruise,Born on the Fourth of July,62,1990,LeadingActor,False,nm0000129,tt0096969,https://www.imdb.com/title/tt0096969/,https://www.imdb.com/name/nm0000129/,tt0096969,7.2,92843
1371,Robert Richardson,Born on the Fourth of July,62,1990,Cinematography,False,nm0724744,tt0096969,https://www.imdb.com/title/tt0096969/,https://www.imdb.com/name/nm0724744/,tt0096969,7.2,92843
1372,Oliver Stone,Born on the Fourth of July,62,1990,Director,True,nm0000231,tt0096969,https://www.imdb.com/title/tt0096969/,https://www.imdb.com/name/nm0000231/,tt0096969,7.2,92843
1373,Daniel Day Lewis,My Left Foot,62,1990,LeadingActor,True,nm0000358,tt0097937,https://www.imdb.com/title/tt0097937/,https://www.imdb.com/name/nm0000358/,tt0097937,7.9,63489
1374,Jim Sheridan,My Left Foot,62,1990,Director,False,nm0006487,tt0097937,https://www.imdb.com/title/tt0097937/,https://www.imdb.com/name/nm0006487/,tt0097937,7.9,63489
1375,Morgan Freeman,Driving Miss Daisy,62,1990,LeadingActor,False,nm0000151,tt0097239,https://www.imdb.com/title/tt0097239/,https://www.imdb.com/name/nm0000151/,tt0097239,7.4,92922
1376,Jessica Tandy,Driving Miss Daisy,62,1990,LeadingActress,True,nm0001788,tt0097239,https://www.imdb.com/title/tt0097239/,https://www.imdb.com/name/nm0001788/,tt0097239,7.4,92922
1377,Robin Williams,Dead Poets Society,62,1990,LeadingActor,False,nm0000245,tt0097165,https://www.imdb.com/title/tt0097165/,https://www.imdb.com/name/nm0000245/,tt0097165,8.1,391298
1378,Peter Weir,Dead Poets Society,62,1990,Director,False,nm0001837,tt0097165,https://www.imdb.com/title/tt0097165/,https://www.imdb.com/name/nm0001837/,tt0097165,8.1,391298
1379,Isabelle Adjani,Camille Claudel,62,1990,LeadingActress,False,nm0000254,tt0094828,https://www.imdb.com/title/tt0094828/,https://www.imdb.com/name/nm0000254/,tt0094828,7.3,5846
1380,Pauline Collins,Shirley Valentine,62,1990,LeadingActress,False,nm0172604,tt0098319,https://www.imdb.com/title/tt0098319/,https://www.imdb.com/name/nm0172604/,tt0098319,7.2,6520
1381,Jessica Lange,Music Box,62,1990,LeadingActress,False,nm0001448,tt0100211,https://www.imdb.com/title/tt0100211/,https://www.imdb.com/name/nm0001448/,tt0100211,7.4,6508
1382,Michelle Pfeiffer,The Fabulous Baker Boys,62,1990,LeadingActress,False,nm0000201,tt0097322,https://www.imdb.com/title/tt0097322/,https://www.imdb.com/name/nm0000201/,tt0097322,6.8,20838
1383,Michael Ballhaus,The Fabulous Baker Boys,62,1990,Cinematography,False,nm0000841,tt0097322,https://www.imdb.com/title/tt0097322/,https://www.imdb.com/name/nm0000841/,tt0097322,6.8,20838
1384,Mikael Salomon,The Abyss,62,1990,Cinematography,False,nm0004121,tt0096754,https://www.imdb.com/title/tt0096754/,https://www.imdb.com/name/nm0004121/,tt0096754,7.6,155810
1385,Haskell Wexler,Blaze,62,1990,Cinematography,False,nm0005549,tt0096943,https://www.imdb.com/title/tt0096943/,https://www.imdb.com/name/nm0005549/,tt0096943,6.0,3438
1386,Freddie Francis,Glory,62,1990,Cinematography,True,nm0005711,tt0097441,https://www.imdb.com/title/tt0097441/,https://www.imdb.com/name/nm0005711/,tt0097441,7.8,115675
1387,Woody Allen,Crimes and Misdemeanors,62,1990,Director,False,nm0000095,tt0097123,https://www.imdb.com/title/tt0097123/,https://www.imdb.com/name/nm0000095/,tt0097123,7.9,52008
1388,Kevin Costner,Dances With Wolves,63,1991,LeadingActor,False,nm0000126,tt0099348,https://www.imdb.com/title/tt0099348/,https://www.imdb.com/name/nm0000126/,tt0099348,8.0,228402
1389,Kevin Costner,Dances With Wolves,63,1991,LeadingActor,False,nm0000126,tt0099348,https://www.imdb.com/title/tt0099348/,https://www.imdb.com/name/nm0000126/,tt0099348,8.0,228402
1390,Kevin Costner,Dances With Wolves,63,1991,Director,True,nm0000126,tt0099348,https://www.imdb.com/title/tt0099348/,https://www.imdb.com/name/nm0000126/,tt0099348,8.0,228402
1391,Kevin Costner,Dances With Wolves,63,1991,Director,True,nm0000126,tt0099348,https://www.imdb.com/title/tt0099348/,https://www.imdb.com/name/nm0000126/,tt0099348,8.0,228402
1392,Dean Semler,Dances With Wolves,63,1991,Cinematography,True,nm0005871,tt0099348,https://www.imdb.com/title/tt0099348/,https://www.imdb.com/name/nm0005871/,tt0099348,8.0,228402
1393,Robert De Niro,Awakenings,63,1991,LeadingActor,False,nm0000134,tt0099077,https://www.imdb.com/title/tt0099077/,https://www.imdb.com/name/nm0000134/,tt0099077,7.8,116391
1394,Gerard Depardieu,Cyrano de Bergerac,63,1991,LeadingActor,False,nm0000367,tt0099334,https://www.imdb.com/title/tt0099334/,https://www.imdb.com/name/nm0000367/,tt0099334,7.5,21358
1395,Richard Harris,The Field,63,1991,LeadingActor,False,nm0001321,tt0099566,https://www.imdb.com/title/tt0099566/,https://www.imdb.com/name/nm0001321/,tt0099566,7.4,5231
1396,Jeremy Irons,Reversal of Fortune,63,1991,LeadingActor,True,nm0000460,tt0100486,https://www.imdb.com/title/tt0100486/,https://www.imdb.com/name/nm0000460/,tt0100486,7.2,13757
1397,Barbet Schroeder,Reversal of Fortune,63,1991,Director,False,nm0775447,tt0100486,https://www.imdb.com/title/tt0100486/,https://www.imdb.com/name/nm0775447/,tt0100486,7.2,13757
1398,Kathy Bates,Misery,63,1991,LeadingActress,True,nm0000870,tt0100157,https://www.imdb.com/title/tt0100157/,https://www.imdb.com/name/nm0000870/,tt0100157,7.8,172231
1399,Anjelica Huston,The Grifters,63,1991,LeadingActress,False,nm0001378,tt0099703,https://www.imdb.com/title/tt0099703/,https://www.imdb.com/name/nm0001378/,tt0099703,6.9,24209
1400,Stephen Frears,The Grifters,63,1991,Director,False,nm0001241,tt0099703,https://www.imdb.com/title/tt0099703/,https://www.imdb.com/name/nm0001241/,tt0099703,6.9,24209
1401,Julia Roberts,Pretty Woman,63,1991,LeadingActress,False,nm0000210,tt0100405,https://www.imdb.com/title/tt0100405/,https://www.imdb.com/name/nm0000210/,tt0100405,7.0,271503
1402,Meryl Streep,Postcards from the Edge,63,1991,LeadingActress,False,nm0000658,tt0100395,https://www.imdb.com/title/tt0100395/,https://www.imdb.com/name/nm0000658/,tt0100395,6.7,14655
1403,Joanne Woodward,Mr. & Mrs. Bridge,63,1991,LeadingActress,False,nm0940946,tt0100200,https://www.imdb.com/title/tt0100200/,https://www.imdb.com/name/nm0940946/,tt0100200,6.6,2699
1404,Allen Daviau,Avalon,63,1991,Cinematography,False,nm0005679,tt0099073,https://www.imdb.com/title/tt0099073/,https://www.imdb.com/name/nm0005679/,tt0099073,7.2,5444
1405,Vittorio Storaro,Dick Tracy,63,1991,Cinematography,False,nm0005886,tt0099422,https://www.imdb.com/title/tt0099422/,https://www.imdb.com/name/nm0005886/,tt0099422,6.1,54937
1406,Gordon Willis,"The Godfather, Part III",63,1991,Cinematography,False,nm0932336,tt0099674,https://www.imdb.com/title/tt0099674/,https://www.imdb.com/name/nm0932336/,tt0099674,7.6,337657
1407,Francis Ford Coppola,"The Godfather, Part III",63,1991,Director,False,nm0000338,tt0099674,https://www.imdb.com/title/tt0099674/,https://www.imdb.com/name/nm0000338/,tt0099674,7.6,337657
1408,Philippe Rousselot,Henry & June,63,1991,Cinematography,False,nm0003542,tt0099762,https://www.imdb.com/title/tt0099762/,https://www.imdb.com/name/nm0003542/,tt0099762,6.3,11837
1409,Martin Scorsese,Good Fellas,63,1991,Director,False,nm0000217,tt0099685,https://www.imdb.com/title/tt0099685/,https://www.imdb.com/name/nm0000217/,tt0099685,8.7,953131
1410,Warren Beatty,Bugsy,64,1992,LeadingActor,False,nm0000886,tt0101516,https://www.imdb.com/title/tt0101516/,https://www.imdb.com/name/nm0000886/,tt0101516,6.8,24638
1411,Allen Daviau,Bugsy,64,1992,Cinematography,False,nm0005679,tt0101516,https://www.imdb.com/title/tt0101516/,https://www.imdb.com/name/nm0005679/,tt0101516,6.8,24638
1412,Barry Levinson,Bugsy,64,1992,Director,False,nm0001469,tt0101516,https://www.imdb.com/title/tt0101516/,https://www.imdb.com/name/nm0001469/,tt0101516,6.8,24638
